entrez	symbol	pubmed_id	type	organ_system	primary_site	cancer_type	method	coding_status	cgc_annotation	vogelstein_annotation	saito_annotation	NCG_oncogene	NCG_tsg
55193	PBRM1	28667006	"WGS-WES-Gene Panel"	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	"MutSigCV, IntOGen"	coding	TSG	TSG	TSG	0	1
55193	PBRM1	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	TSG	TSG	TSG	0	1
55193	PBRM1	28128360	WGS	Multiple	multiple	pan-cancer_adult	ExInAtor	coding	TSG	TSG	TSG	0	1
55193	PBRM1	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	TSG	TSG	TSG	0	1
55193	PBRM1	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	TSG	TSG	TSG	0	1
55193	PBRM1	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding	TSG	TSG	TSG	0	1
55193	PBRM1	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	TSG	TSG	TSG	0	1
55193	PBRM1	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	TSG	TSG	TSG	0	1
55193	PBRM1	22683710	WGS	Urologic	kidney	clear_cell_renal_cancer	Paper-specific	coding	TSG	TSG	TSG	0	1
55193	PBRM1	27161491	"Gene Panel"	Gynecologic	breast	breast_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
55193	PBRM1	24974848	WES	"Hematologic and lymphatic"	thymus	thymic_carcinoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
55193	PBRM1	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	coding	TSG	TSG	TSG	0	1
55193	PBRM1	32494066	"Canonical Cancer Driver"	Multiple	multiple			NA	TSG	TSG	TSG	0	1
55193	PBRM1	25351205	WGS-WES	Urologic	kidney	clear_cell_renal_cancer	MuSiC	coding	TSG	TSG	TSG	0	1
55193	PBRM1	31253977	"Gene Panel"	Skin	uvea	uveal_melanoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
55193	PBRM1	32024818	WGS	Multiple	multiple	pan-cancer_adult	DriverPower	noncoding	TSG	TSG	TSG	0	1
55193	PBRM1	26536169	WES	Urologic	kidney	papillary_renal_cell_carcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55193	PBRM1	28810144	"WES plus targeted deep resequencing"	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55193	PBRM1	21248752	WES	Urologic	kidney	clear_cell_renal_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
55193	PBRM1	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
55193	PBRM1	26939876	"Gene Panel"	Gynecologic	breast	triple_negative_breast_cancer	"Recurrence-based, Paper-specific"	coding	TSG	TSG	TSG	0	1
55193	PBRM1	26099045	WGS	Gynecologic	breast	breast_cancer	"Recurrence-based, Literature-based"	coding	TSG	TSG	TSG	0	1
55196	RESF1	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding					
55201	MAP1S	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
55201	MAP1S	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55211	DPPA4	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
55226	NAT10	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding					
55234	SMU1	27236916	"WES-Gene Panel"	Endocrine	thyroid	papillary_thyroid_cancer	Recurrence-based	coding					
55236	UBA6	27687306	WES	Thoracic	lung	lung_adenocarcinoma	InVEx	coding					
55252	ASXL2	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	TSG			0	1
55252	ASXL2	24121791	WES	Urologic	bladder	bladder_cancer	Recurrence-based	coding	TSG			0	1
55252	ASXL2	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
55252	ASXL2	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding	TSG			0	1
55252	ASXL2	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	TSG			0	1
55252	ASXL2	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	TSG			0	1
55252	ASXL2	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	TSG			0	1
55252	ASXL2	26908133	WGS-WES	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	DrGap	coding	TSG			0	1
55252	ASXL2	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding	TSG			0	1
55252	ASXL2	28988769	WES	Urologic	bladder	bladder_cancer	MutSig	coding	TSG			0	1
55275	VPS53	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
55275	VPS53	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55287	TMEM40	25609015	WES	Urologic	testis	testicular_germ_cell_cancer	MutSig	coding					
55289	ACOXL	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding					
55294	FBXW7	21798897	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	22877736	WES	"Core gastrointestinal"	esophagus	esophageal_(squamous_and_adenocarcinoma)	Recurrence-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26909576	WGS	"Developmental gastrointestinal"	pancreas	pancreatic_cancer_(all_histologies)	"HOTNET2, OncodriveFM, MutSig"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding	TSG	TSG	TSG	0	1
55294	FBXW7	20601955	"Gene Panel"	"Soft tissue"	soft_tissue	soft_tissue_sarcoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	29622464	WES	Gynecologic	"pan-gynecological and breast"	"pan-gynecological and breast"	"MutSigCV, 20/20"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26950094	"WES-Gene Panel"	Skin	skin	skin_basal_cell_carcinoma	"MutSig, TumOnc"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	27158780	WES	Thoracic	lung	lung_cancer_(all_histologies)	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	22810696	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	23636398	WES	Gynecologic	uterus	endometrial_cancer	MuSiC	coding	TSG	TSG	TSG	0	1
55294	FBXW7	24476821	WES	Urologic	bladder	bladder_cancer	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28548104	WGS	"Core gastrointestinal"	esophagus	esophageal_squamous_carcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28292439	WES	Gynecologic	uterus	uterine_carcinosarcoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28522256	WES	"Core gastrointestinal"	stomach	diffuse_gastric_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28256603	"WES plus targeted deep resequencing"	"Head and neck"	head_and_neck	nasopharyngeal_carcinoma	"Literature-based, Paper-specific"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26451490	WES	Gynecologic	breast	breast_cancer	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	23263491	WES	"Hematologic and lymphatic"	blood	acute_lymphoblastic_leukemia	MuSiC	coding	TSG	TSG	TSG	0	1
55294	FBXW7	30718927	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_adenocarcinoma	"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
55294	FBXW7	25151357	WES	"Core gastrointestinal"	esophagus	esophageal_squamous_carcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	27348297	WES	Gynecologic	uterus	endometrial_cancer	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26804919	WES	"Core gastrointestinal"	small_intestine	ampullary_adenocarcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	29489754	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	MuSiC	coding	TSG	TSG	TSG	0	1
55294	FBXW7	29354286	WGS	Multiple	multiple	pan-cancer_adult	ncDriver	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26790612	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MuSiC	coding	TSG	TSG	TSG	0	1
55294	FBXW7	22980975	WES	Thoracic	lung	lung_adenocarcinoma	InVEx	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28667006	"WGS-WES-Gene Panel"	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	"MutSigCV, IntOGen"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	20668451	"Gene Panel"	Thoracic	lung	lung_cancer_(all_histologies)	Wood-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	24132290	Pan-cancer	Multiple	multiple	pan-cancer_adult	MuSiC	coding	TSG	TSG	TSG	0	1
55294	FBXW7	23415222	WES	"Hematologic and lymphatic"	blood	chronic_lymphocytic_leukemia	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26466571	WES	"Hematologic and lymphatic"	blood	chronic_lymphocytic_leukemia	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	23104009	WES	Gynecologic	uterus	serous_endometrial_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	30132154	WES	"Core gastrointestinal"	stomach	gastric_cancer	Recurrence-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26503331	"WES-Gene Panel"	Thoracic	lung	lung_squamous_cell_carcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28098136	WGS-WES	"Head and neck"	head_and_neck	nasopharyngeal_carcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	22327622	"Gene Panel"	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	29622466	WES	"Core gastrointestinal"	pan-gastric	pan-gastric	MutSig2CV	coding	TSG	TSG	TSG	0	1
55294	FBXW7	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding	TSG	TSG	TSG	0	1
55294	FBXW7	27135926	WGS	Gynecologic	breast	breast_cancer	Paper-specific	coding	TSG	TSG	TSG	0	1
55294	FBXW7	24390348	WES	Gynecologic	cervix	cervical_cancer_(all_histologies)	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	27058444	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_squamous_carcinoma	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28988769	WES	Urologic	bladder	bladder_cancer	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	32494066	"Canonical Cancer Driver"	Multiple	multiple			NA	TSG	TSG	TSG	0	1
55294	FBXW7	22895193	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	Wood-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26343386	"WGS-WES-Gene Panel"	Skin	skin	desmoplastic_melanoma	"Recurrence-based, Literature-based"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	28112728	WGS	Gynecologic	cervix	cervical_cancer_(all_histologies)	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	23539594	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG	TSG	TSG	0	1
55294	FBXW7	22150006	WGS-WES	"Hematologic and lymphatic"	blood	chronic_lymphocytic_leukemia	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26939876	"Gene Panel"	Gynecologic	breast	triple_negative_breast_cancer	"Recurrence-based, Paper-specific"	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26625313	WES	Urologic	bladder	bladder_cancer	MutSig	coding	TSG	TSG	TSG	0	1
55294	FBXW7	26806338	"WES-Gene Panel"	"Core gastrointestinal"	small_intestine	ampullary_adenocarcinoma	Recurrence-based	coding	TSG	TSG	TSG	0	1
55294	FBXW7	27791010	WES	Gynecologic	uterus	uterine_carcinosarcoma	MutSig	coding	TSG	TSG	TSG	0	1
55303	GIMAP4	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
55349	CHDH	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55353	LAPTM4B	29489754	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	MuSiC	coding					
55359	STYK1	21798893	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MutSig	coding					
55359	STYK1	23583981	WGS-WES	"Soft tissue"	brain	paediatric_low_grade_glioma	"MuSiC, Paper-specific"	coding					
55422	ZNF331	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	"TSG, fusion"			0	1
55423	SIRPG	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
55423	SIRPG	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55500	ETNK1	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
55500	ETNK1	26908133	WGS-WES	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	DrGap	coding	TSG			0	1
55503	TRPV6	24120142	WES	"Soft tissue"	brain	glioblastoma	"InVEx, MutSig"	coding					
55511	SAGE1	22156295	WES	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	Recurrence-based	coding					
55527	FEM1A	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
55534	MAML3	28249600	WES	"Hematologic and lymphatic"	blood	acute_myeloid_leukemia	MutSig	coding					
55552	ZNF823	21798893	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MutSig	coding					
55558	PLXNA3	26121086	WES	"Soft tissue"	peripheral_nervous_system	neuroblastoma	Recurrence-based	coding					
55561	CDC42BPG	27058444	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_squamous_carcinoma	MutSig	coding					
55561	CDC42BPG	22156295	WES	"Developmental gastrointestinal"	pancreas	pancreatic_ductal_adenocarcinoma	Recurrence-based	coding					
55567	DNAH3	22510280	WES	Thoracic	lung	non-small_cell_lung_cancer	"Literature-based, Paper-specific"	coding					
55582	KIF27	20668451	"Gene Panel"	Thoracic	lung	lung_cancer_(all_histologies)	Wood-based	coding					
55596	ZCCHC8	29617667	WES	Multiple	multiple	pan-cancer_adult	"MutSigCV, 20/20"	coding					
55600	ITLN1	21499247	WES	Skin	skin	melanoma	Paper-specific	coding					
55602	CDKN2AIP	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding					
55605	KIF21A	22941189	WES	Thoracic	lung	small_cell_lung_cancer	Wood-based	coding					
55607	PPP1R9A	21798893	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MutSig	coding					
55613	MTMR8	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding					
55614	KIF16B	22877736	WES	"Core gastrointestinal"	esophagus	esophageal_(squamous_and_adenocarcinoma)	Recurrence-based	coding					
55632	G2E3	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55636	CHD7	22722829	WGS	"Soft tissue"	brain	medulloblastoma	MuSiC	coding					
55636	CHD7	28551381	"WES-Gene Panel"	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	Recurrence-based	coding					
55654	TMEM127	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
55661	DDX27	29617667	WES	Multiple	multiple	pan-cancer_adult	"MutSigCV, 20/20"	coding					
55664	CDC37L1	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55672	NBPF1	24390350	Pan-cancer	Multiple	multiple	pan-cancer_adult	MutSig	coding					
55672	NBPF1	29590631	WES	"Soft tissue"	brain	meningioma	Recurrence-based	coding					
55672	NBPF1	31954095	WGS	Multiple	multiple	pan-cancer_adult	ActiveDriverWGS	noncoding					
55676	SLC30A6	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55677	IWS1	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding					
55677	IWS1	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55681	SCYL2	28362259	WGS	Multiple	multiple	pan-cancer_adult	ncdDetect	noncoding					
55681	SCYL2	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55692	LUC7L	27064257	WGS	"Developmental gastrointestinal"	hepatobiliary	"hepatocellular_carcinoma, cholangiocarcinoma"	Literature-based	noncoding					
55698	RADIL	25790038	WGS-WES	Urologic	kidney	papillary_renal_cell_carcinoma	"MutSig, IntOGen"	coding					
55698	RADIL	22561520	WES	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	Recurrence-based	coding					
55704	CCDC88A	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding					
55709	KBTBD4	29489754	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	MuSiC	coding					
55718	POLR3E	32025015	WGS	Multiple	multiple	pan-cancer_adult	"ActiveDriverWGS, CompositeDriver, DriverPower, dNdScv, ExInAtor, LARVA, MutSig, NBR, ncdDetect, ncDriver, OncodriveFML, regDriver"	noncoding					
55718	POLR3E	31954095	WGS	Multiple	multiple	pan-cancer_adult	ActiveDriverWGS	noncoding					
55728	N4BP2	14993899	"Canonical Cancer Driver"	Multiple	multiple		-	NA	TSG			0	1
55728	N4BP2	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding	TSG			0	1
55729	ATF7IP	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding					
55729	ATF7IP	27158780	WES	Thoracic	lung	lung_cancer_(all_histologies)	MutSig	coding					
55729	ATF7IP	29489755	Pan-cancer	Multiple	multiple	pan-cancer_paediatric	"GRIN, MutSig"	coding					
55729	ATF7IP	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55729	ATF7IP	24413735	WES	"Hematologic and lymphatic"	blood	acute_lymphoblastic_leukemia	Greenman-based	coding					
55733	HHAT	27325650	WES	Urologic	penis	penile_squamous_cancer	"IntOGen, Literature-based"	coding					
55746	NUP133	29625053	Pan-cancer	Multiple	multiple	pan-cancer_adult	PanSoftWare	coding					
55748	CNDP2	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55749	CCAR1	29622464	WES	Gynecologic	"pan-gynecological and breast"	"pan-gynecological and breast"	"MutSigCV, 20/20"	coding					
55749	CCAR1	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55749	CCAR1	29617667	WES	Multiple	multiple	pan-cancer_adult	"MutSigCV, 20/20"	coding					
55754	TMEM30A	21796119	WES	"Hematologic and lymphatic"	blood	non-Hodgkin_lymphoma	Greenman-based	coding					
55754	TMEM30A	21804550	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	Paper-specific	coding					
55759	WDR12	26091043	WES	Skin	skin	melanoma	"InVEx, MutSig"	coding					
55770	EXOC2	20668451	"Gene Panel"	Gynecologic	breast	breast_cancer	Wood-based	coding					
55781	RIOK2	26608593	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MuSiC	coding					
55783	CMTR2	27158780	WES	Thoracic	lung	lung_cancer_(all_histologies)	MutSig	coding					
55783	CMTR2	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55799	CACNA2D3	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55809	TRERF1	27063598	"WES-Gene Panel"	"Hematologic and lymphatic"	blood	acute_promyelocytic_leukemia	Recurrence-based	coding					
55821	ALLC	21798893	WES	"Head and neck"	head_and_neck	squamous_head_and_neck_cancer	MutSig	coding					
55824	PAG1	23334668	WGS-WES	"Hematologic and lymphatic"	blood	acute_lymphocytic_leukemia	Recurrence-based	coding					
55835	CENPJ	27325650	WES	Urologic	penis	penile_squamous_cancer	"IntOGen, Literature-based"	coding					
55840	EAF2	30606723	WGS	"Hematologic and lymphatic"	blood	"dlblc, follicular_lymphoma"	Paper-specific	noncoding					
55858	TMEM165	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
55867	SLC22A11	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55870	ASH1L	27064257	WGS	"Developmental gastrointestinal"	hepatobiliary	"hepatocellular_carcinoma, cholangiocarcinoma"	Literature-based	coding					
55904	KMT2E	29354286	WGS	Multiple	multiple	pan-cancer_adult	ncDriver	coding					
55904	KMT2E	25501392	Pan-cancer	Multiple	multiple	pan-cancer_adult	HOTNET2	coding					
55906	ZC4H2	27311963	WGS	Multiple	multiple	pan-cancer_adult	OncodriveFML	noncoding					
55911	APOBR	29590631	WES	"Soft tissue"	brain	meningioma	Recurrence-based	coding					
55914	ERBIN	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding					
55966	AJAP1	23525077	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_adenocarcinoma	MutSig	coding					
56034	PDGFC	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding					
56097	PCDHGC5	22158541	WES	"Hematologic and lymphatic"	blood	chronic_lymphocytic_leukemia	Recurrence-based	coding					
56104	PCDHGB1	27009842	WES	"Soft tissue"	peripheral_nervous_system	neuroblastoma	Paper-specific	coding					
56128	PCDHB8	21499247	WES	Skin	skin	melanoma	Paper-specific	coding					
56130	PCDHB6	22343534	WES	"Hematologic and lymphatic"	blood	diffuse_large_B-cell_lymphoma	MutSig	coding					
56134	PCDHAC2	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
56136	PCDHA13	22561520	WES	"Developmental gastrointestinal"	hepatobiliary	cholangiocarcinoma	Recurrence-based	coding					
56138	PCDHA11	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	coding					
56139	PCDHA10	31558468	WGS	"Hematologic and lymphatic"	blood	"burkitt lymphoma"	"MutSigCV, HotNet2, Literature-based"	noncoding					
56154	TEX15	27313181	WES	"Core gastrointestinal"	stomach	mucinous_gastric_cancer	Recurrence-based	coding					
56155	TEX14	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding					
56164	STK31	27311963	WGS-WES	Multiple	multiple	pan-cancer_adult	OncodriveFML	coding					
56164	STK31	24755198	"WES-Gene Panel"	Skin	skin	melanoma	Recurrence-based	coding					
56165	TDRD1	27149842	WES	"Core gastrointestinal"	colorectal	colorectal_adenocarcinoma	MutSig	coding					
56169	GSDMC	29622466	WES	"Core gastrointestinal"	pan-gastric	pan-gastric	MutSig2CV	coding					
56171	DNAH7	30718927	WGS-WES	"Core gastrointestinal"	esophagus	esophageal_adenocarcinoma	"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"	coding					
56171	DNAH7	26648538	"WGS-Gene Panel"	"Hematologic and lymphatic"	blood	chronic_myelomonocytic_leukemia	Recurrence-based	coding					
